"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2021","1,311.26","1,301.16","1,313.89","1,291.26","7.17M","0.84%"
"03/17/2021","1,300.35","1,297.32","1,320.15","1,296.31","7.75M","-0.28%"
"03/16/2021","1,303.99","1,287.83","1,303.99","1,285.20","7.12M","1.97%"
"03/15/2021","1,278.74","1,276.31","1,285.29","1,269.16","6.15M","0.49%"
"03/12/2021","1,272.48","1,270.86","1,279.51","1,268.03","4.61M","0.30%"
"03/11/2021","1,268.64","1,285.41","1,285.41","1,262.38","6.92M","-0.63%"
"03/10/2021","1,276.72","1,260.15","1,278.74","1,259.75","7.98M","0.44%"
"03/09/2021","1,271.06","1,264.60","1,283.79","1,261.37","7.55M","0.50%"
"03/08/2021","1,264.80","1,260.56","1,268.23","1,233.89","6.67M","0.74%"
"03/05/2021","1,255.51","1,224.60","1,259.55","1,222.98","8.01M","1.54%"
"03/04/2021","1,236.52","1,219.15","1,246.62","1,216.11","7.66M","1.36%"
"03/03/2021","1,219.95","1,229.04","1,234.70","1,210.86","6.12M","-0.08%"
"03/02/2021","1,220.96","1,213.08","1,235.33","1,210.46","5.74M","0.68%"
"03/01/2021","1,212.68","1,214.70","1,227.62","1,207.83","5.55M","0.82%"
"02/26/2021","1,202.78","1,214.30","1,263.35","1,202.78","9.38M","-2.07%"
"02/25/2021","1,228.24","1,227.23","1,232.68","1,216.92","4.93M","0.25%"
"02/24/2021","1,225.21","1,219.55","1,234.09","1,211.27","6.61M","-0.15%"
"02/23/2021","1,227.02","1,217.53","1,250.57","1,208.04","7.95M","0.78%"
"02/22/2021","1,217.53","1,223.39","1,238.19","1,213.36","11.64M","-0.81%"
"02/19/2021","1,227.43","1,237.93","1,245.50","1,224.80","13.08M","-1.92%"
"02/18/2021","1,251.47","1,272.68","1,285.91","1,242.58","9.03M","-2.93%"
"02/17/2021","1,289.24","1,278.54","1,293.13","1,273.29","5.01M","0.27%"
"02/16/2021","1,285.81","1,301.97","1,307.83","1,276.47","4.90M","-1.10%"
"02/15/2021","1,300.15","1,296.11","1,309.03","1,274.09","4.97M","0.72%"
"02/12/2021","1,290.86","1,272.88","1,291.47","1,265.81","6.30M","1.82%"
"02/11/2021","1,267.83","1,287.83","1,295.91","1,267.83","7.11M","-1.55%"
"02/10/2021","1,287.83","1,299.55","1,304.80","1,278.94","7.14M","-0.16%"
"02/09/2021","1,289.85","1,281.16","1,297.12","1,277.73","5.45M","0.55%"
"02/08/2021","1,282.78","1,287.83","1,303.34","1,278.54","7.12M","0.33%"
"02/05/2021","1,278.54","1,290.86","1,305.41","1,269.04","8.86M","-1.49%"
"02/04/2021","1,297.93","1,292.88","1,337.62","1,290.46","12.92M","0.23%"
"02/03/2021","1,294.90","1,383.38","1,398.94","1,294.80","20.29M","-6.29%"
"02/02/2021","1,381.77","1,366.82","1,384.80","1,362.57","4.12M","0.81%"
"02/01/2021","1,370.66","1,373.69","1,380.86","1,365.40","5.98M","0.00%"
"01/29/2021","1,370.66","1,375.70","1,387.75","1,365.81","7.01M","-2.18%"
"01/28/2021","1,401.16","1,401.77","1,413.68","1,390.74","5.37M","-0.97%"
"01/27/2021","1,414.90","1,427.02","1,428.43","1,409.24","6.93M","-0.64%"
"01/26/2021","1,423.99","1,419.14","1,437.72","1,419.14","5.33M","0.34%"
"01/25/2021","1,419.14","1,403.99","1,430.25","1,399.34","4.99M","1.80%"
"01/22/2021","1,394.09","1,381.16","1,397.93","1,374.56","4.95M","1.13%"
"01/21/2021","1,378.53","1,397.72","1,401.16","1,377.43","6.88M","-1.09%"
"01/20/2021","1,393.68","1,411.06","1,424.39","1,387.62","7.48M","-2.17%"
"01/19/2021","1,424.59","1,418.53","1,430.45","1,413.89","4.08M","0.74%"
"01/18/2021","1,414.09","1,423.18","1,427.42","1,412.67","3.29M","-0.96%"
"01/15/2021","1,427.82","1,399.74","1,429.23","1,394.09","6.10M","1.45%"
"01/14/2021","1,407.42","1,384.39","1,410.65","1,379.14","10.93M","1.52%"
"01/13/2021","1,386.41","1,373.89","1,392.27","1,373.89","5.67M","0.41%"
"01/12/2021","1,380.76","1,409.44","1,413.08","1,380.76","6.46M","-2.01%"
"01/11/2021","1,409.04","1,419.34","1,427.22","1,404.80","5.88M","-0.95%"
"01/08/2021","1,422.57","1,414.69","1,422.57","1,400.35","5.38M","0.74%"
"01/07/2021","1,412.07","1,461.16","1,461.16","1,402.57","6.24M","-0.74%"
"01/06/2021","1,422.57","1,388.84","1,437.32","1,378.33","7.56M","2.40%"
"01/05/2021","1,389.24","1,394.09","1,400.15","1,382.57","4.47M","-0.04%"
"01/04/2021","1,389.85","1,371.87","1,403.11","1,371.06","5.53M","2.53%"
"12/31/2020","1,355.50","1,363.58","1,371.26","1,350.05","2.97M","-1.18%"
"12/30/2020","1,371.67","1,382.78","1,396.31","1,371.26","3.61M","-0.57%"
"12/29/2020","1,379.54","1,365.00","1,396.51","1,364.08","5.64M","2.49%"
"12/24/2020","1,346.01","1,348.43","1,354.90","1,342.17","1.99M","-0.36%"
"12/23/2020","1,350.86","1,357.32","1,357.32","1,343.58","4.00M","-0.92%"
"12/22/2020","1,363.38","1,351.46","1,364.59","1,343.79","4.51M","0.70%"
"12/21/2020","1,353.89","1,381.36","1,390.25","1,349.44","6.91M","-1.18%"
"12/18/2020","1,370.05","1,378.73","1,391.66","1,368.16","9.38M","-0.59%"
"12/17/2020","1,378.13","1,381.56","1,398.34","1,371.87","6.11M","0.01%"
"12/16/2020","1,377.93","1,378.73","1,395.10","1,374.90","7.74M","0.46%"
"12/15/2020","1,371.67","1,399.34","1,403.38","1,369.44","6.91M","-2.50%"
"12/14/2020","1,406.81","1,423.78","1,430.85","1,406.81","7.23M","-1.44%"
"12/11/2020","1,427.42","1,434.29","1,443.28","1,421.56","5.77M","-0.30%"
"12/10/2020","1,431.66","1,427.42","1,448.63","1,414.09","5.30M","1.33%"
"12/09/2020","1,412.88","1,419.95","1,433.56","1,404.39","6.10M","-0.44%"
"12/08/2020","1,419.14","1,404.80","1,419.14","1,393.68","4.98M","0.52%"
"12/07/2020","1,411.86","1,410.45","1,432.88","1,405.40","5.31M","0.85%"
"12/04/2020","1,399.95","1,394.29","1,412.07","1,391.26","5.97M","0.81%"
"12/03/2020","1,388.63","1,407.02","1,412.88","1,380.76","6.90M","-1.35%"
"12/02/2020","1,407.62","1,396.51","1,415.91","1,390.62","6.35M","0.91%"
"12/01/2020","1,394.90","1,374.49","1,408.63","1,374.49","7.15M","0.80%"
"11/30/2020","1,383.79","1,398.53","1,410.85","1,383.79","10.25M","-0.98%"
"11/27/2020","1,397.52","1,394.49","1,405.40","1,387.02","12.93M","-0.46%"
"11/26/2020","1,403.99","1,398.94","1,411.26","1,395.30","3.72M","0.83%"
"11/25/2020","1,392.47","1,400.15","1,410.65","1,382.37","6.92M","-0.10%"
"11/24/2020","1,393.89","1,384.80","1,396.11","1,371.46","8.84M","1.02%"
"11/23/2020","1,379.74","1,405.81","1,407.62","1,379.74","5.36M","-1.98%"
"11/20/2020","1,407.62","1,403.79","1,418.73","1,396.51","6.17M","-0.10%"
"11/19/2020","1,409.04","1,385.81","1,418.53","1,383.79","6.21M","1.47%"
"11/18/2020","1,388.63","1,403.99","1,417.72","1,377.62","10.47M","-2.00%"
"11/17/2020","1,416.92","1,454.09","1,480.26","1,407.62","13.89M","-2.73%"
"11/16/2020","1,456.71","1,447.62","1,470.85","1,443.78","5.65M","0.36%"
"11/13/2020","1,451.46","1,464.59","1,466.61","1,444.36","9.54M","-0.65%"
"11/12/2020","1,460.95","1,454.49","1,469.24","1,448.43","6.38M","-1.16%"
"11/11/2020","1,478.13","1,483.58","1,497.11","1,475.90","6.95M","-0.29%"
"11/10/2020","1,482.37","1,438.73","1,494.69","1,436.31","8.63M","2.76%"
"11/09/2020","1,442.57","1,423.18","1,466.21","1,416.92","6.88M","2.09%"
"11/06/2020","1,413.08","1,410.45","1,433.28","1,405.00","5.54M","-0.36%"
"11/05/2020","1,418.13","1,447.82","1,448.03","1,410.25","8.19M","-0.78%"
"11/04/2020","1,429.24","1,373.89","1,436.11","1,316.91","10.52M","4.35%"
"11/03/2020","1,369.65","1,348.84","1,369.65","1,344.59","6.93M","2.36%"
"11/02/2020","1,338.13","1,313.28","1,340.56","1,307.02","9.48M","2.55%"
"10/30/2020","1,304.80","1,308.23","1,318.33","1,296.92","6.65M","-0.95%"
"10/29/2020","1,317.32","1,320.56","1,354.49","1,306.21","7.47M","-1.50%"
"10/28/2020","1,337.32","1,358.13","1,381.97","1,315.71","8.57M","-2.72%"
"10/27/2020","1,374.69","1,353.08","1,377.52","1,348.43","7.40M","1.20%"
"10/26/2020","1,358.33","1,353.28","1,374.09","1,347.73","4.60M","0.07%"
"10/23/2020","1,357.32","1,346.61","1,368.23","1,343.58","4.75M","0.80%"
"10/22/2020","1,346.61","1,358.33","1,359.54","1,337.73","7.58M","-1.51%"
"10/21/2020","1,367.22","1,401.77","1,402.37","1,365.81","6.47M","-1.93%"
"10/20/2020","1,394.09","1,417.93","1,422.77","1,394.09","4.50M","-1.17%"
"10/19/2020","1,410.65","1,425.60","1,435.70","1,410.65","3.00M","-0.95%"
"10/16/2020","1,424.19","1,403.99","1,431.46","1,401.32","6.49M","2.46%"
"10/15/2020","1,390.05","1,428.43","1,430.85","1,390.05","8.38M","-3.47%"
"10/14/2020","1,439.94","1,467.22","1,476.31","1,439.94","3.97M","-0.96%"
"10/13/2020","1,453.88","1,451.66","1,462.77","1,444.39","3.85M","0.56%"
"10/12/2020","1,445.80","1,453.28","1,462.37","1,445.80","3.54M","-1.09%"
"10/09/2020","1,461.76","1,440.35","1,463.58","1,440.35","4.75M","1.53%"
"10/08/2020","1,439.74","1,428.23","1,450.45","1,426.21","5.66M","0.66%"
"10/07/2020","1,430.25","1,445.20","1,452.27","1,426.01","6.38M","-0.98%"
"10/06/2020","1,444.39","1,463.18","1,465.83","1,437.26","5.54M","-1.37%"
"10/05/2020","1,464.39","1,460.35","1,470.05","1,453.28","2.74M","0.36%"
"10/02/2020","1,459.14","1,448.03","1,459.54","1,442.77","4.87M","0.06%"
"10/01/2020","1,458.33","1,483.38","1,489.64","1,458.23","4.45M","-0.56%"
"09/30/2020","1,466.61","1,461.36","1,492.06","1,457.52","6.80M","-0.25%"
"09/29/2020","1,470.25","1,480.15","1,490.17","1,460.35","5.15M","-0.52%"
"09/28/2020","1,477.92","1,499.94","1,504.19","1,477.11","5.26M","-0.76%"
"09/25/2020","1,489.24","1,466.81","1,492.47","1,464.59","4.18M","1.24%"
"09/24/2020","1,471.06","1,498.73","1,507.63","1,467.82","5.27M","-2.48%"
"09/23/2020","1,508.43","1,512.67","1,532.67","1,502.97","5.77M","0.93%"
"09/22/2020","1,494.49","1,504.39","1,514.08","1,485.20","4.55M","-0.54%"
"09/21/2020","1,502.57","1,525.40","1,529.03","1,494.89","4.56M","-2.49%"
"09/18/2020","1,540.95","1,531.86","1,563.66","1,527.01","9.68M","0.32%"
"09/17/2020","1,536.10","1,519.34","1,545.40","1,517.72","4.07M","0.76%"
"09/16/2020","1,524.59","1,533.88","1,546.81","1,524.59","4.36M","-1.01%"
"09/15/2020","1,540.14","1,529.64","1,545.80","1,525.19","6.13M","0.61%"
"09/14/2020","1,530.85","1,542.57","1,545.60","1,520.14","3.18M","-0.54%"
"09/11/2020","1,539.13","1,532.47","1,542.97","1,530.04","3.67M","0.45%"
"09/10/2020","1,532.27","1,540.55","1,549.44","1,524.59","3.99M","-1.02%"
"09/09/2020","1,548.02","1,514.08","1,554.69","1,513.48","5.82M","2.67%"
"09/08/2020","1,507.82","1,509.03","1,527.02","1,497.72","4.87M","-0.21%"
"09/07/2020","1,511.05","1,460.55","1,514.08","1,460.55","4.58M","4.24%"
"09/04/2020","1,449.64","1,469.64","1,490.04","1,442.97","7.98M","-2.42%"
"09/03/2020","1,485.60","1,512.27","1,523.98","1,480.95","4.92M","-1.24%"
"09/02/2020","1,504.19","1,470.45","1,515.72","1,468.43","6.02M","3.00%"
"09/01/2020","1,460.35","1,501.16","1,503.78","1,453.48","8.19M","-1.78%"
"08/28/2020","1,486.81","1,517.32","1,523.78","1,486.41","4.81M","-1.47%"
"08/27/2020","1,509.03","1,522.97","1,534.29","1,509.03","3.47M","-1.11%"
"08/26/2020","1,526.00","1,530.45","1,535.30","1,519.61","3.06M","-0.46%"
"08/25/2020","1,533.07","1,542.16","1,559.74","1,531.86","3.49M","-0.22%"
"08/24/2020","1,536.51","1,542.16","1,559.66","1,536.51","3.18M","0.40%"
"08/21/2020","1,530.45","1,535.30","1,554.69","1,526.00","5.09M","-0.64%"
"08/20/2020","1,540.34","1,554.69","1,565.19","1,540.34","5.75M","-1.66%"
"08/19/2020","1,566.41","1,553.27","1,570.65","1,545.40","3.15M","0.77%"
"08/18/2020","1,554.49","1,570.65","1,576.30","1,551.46","3.98M","-1.07%"
"08/17/2020","1,571.25","1,555.50","1,585.19","1,546.00","4.09M","1.29%"
"08/14/2020","1,551.25","1,575.70","1,584.36","1,545.19","5.08M","-2.17%"
"08/13/2020","1,585.60","1,595.70","1,609.64","1,581.76","3.51M","-2.59%"
"08/12/2020","1,627.82","1,599.33","1,635.49","1,591.05","4.93M","2.26%"
"08/11/2020","1,591.86","1,579.74","1,617.31","1,576.78","3.95M","1.47%"
"08/10/2020","1,568.83","1,574.69","1,580.75","1,564.59","3.10M","-0.13%"
"08/07/2020","1,570.85","1,572.67","1,581.79","1,561.76","3.37M","0.34%"
"08/06/2020","1,565.60","1,582.77","1,587.01","1,555.90","3.76M","-1.47%"
"08/05/2020","1,589.03","1,601.15","1,608.22","1,578.93","4.29M","0.01%"
"08/04/2020","1,588.83","1,591.45","1,603.17","1,575.74","3.99M","-0.78%"
"08/03/2020","1,601.35","1,548.63","1,604.38","1,545.40","4.27M","3.63%"
"07/31/2020","1,545.19","1,530.24","1,570.04","1,530.24","6.42M","0.04%"
"07/30/2020","1,544.59","1,571.45","1,583.45","1,526.08","6.19M","-1.58%"
"07/29/2020","1,569.44","1,605.39","1,648.02","1,561.76","6.76M","-3.17%"
"07/28/2020","1,620.75","1,603.78","1,626.00","1,598.73","4.49M","1.34%"
"07/27/2020","1,599.33","1,590.65","1,603.98","1,585.19","5.00M","0.20%"
"07/24/2020","1,596.10","1,591.25","1,605.59","1,582.77","4.48M","-1.72%"
"07/23/2020","1,623.98","1,624.58","1,643.98","1,616.10","3.23M","0.19%"
"07/22/2020","1,620.95","1,639.33","1,646.40","1,620.95","4.47M","-1.17%"
"07/21/2020","1,640.14","1,657.51","1,669.43","1,634.89","4.64M","-1.49%"
"07/20/2020","1,664.99","1,666.60","1,686.60","1,644.38","5.36M","-0.71%"
"07/17/2020","1,676.91","1,656.30","1,681.15","1,644.38","5.23M","1.85%"
"07/16/2020","1,646.40","1,664.38","1,672.26","1,646.40","3.56M","-1.24%"
"07/15/2020","1,667.01","1,644.99","1,672.87","1,636.70","5.67M","2.89%"
"07/14/2020","1,620.14","1,610.04","1,632.46","1,600.95","6.15M","0.41%"
"07/13/2020","1,613.47","1,596.10","1,618.52","1,588.83","3.18M","1.42%"
"07/10/2020","1,590.85","1,599.74","1,610.85","1,583.58","7.44M","-1.12%"
"07/09/2020","1,608.83","1,627.61","1,636.04","1,606.20","4.82M","-0.74%"
"07/08/2020","1,620.75","1,625.39","1,644.38","1,617.11","3.34M","-0.77%"
"07/07/2020","1,633.27","1,653.27","1,653.27","1,616.10","5.28M","-2.02%"
"07/06/2020","1,667.01","1,666.60","1,677.11","1,642.97","4.27M","1.51%"
"07/03/2020","1,642.16","1,673.27","1,680.58","1,637.71","2.35M","-1.44%"
"07/02/2020","1,666.20","1,660.95","1,670.04","1,648.63","4.09M","0.75%"
"07/01/2020","1,653.88","1,650.85","1,659.33","1,634.89","5.61M","0.05%"
"06/30/2020","1,653.07","1,660.34","1,675.29","1,643.57","5.40M","-1.67%"
"06/29/2020","1,681.15","1,658.72","1,682.56","1,658.72","4.37M","1.06%"
"06/26/2020","1,663.57","1,668.82","1,688.42","1,658.32","5.01M","0.16%"
"06/25/2020","1,660.95","1,644.18","1,665.80","1,632.06","5.29M","0.60%"
"06/24/2020","1,651.05","1,678.72","1,681.35","1,643.37","5.08M","-2.38%"
"06/23/2020","1,691.25","1,676.10","1,694.28","1,654.89","4.52M","1.79%"
"06/22/2020","1,661.55","1,670.84","1,695.51","1,656.91","3.62M","-0.72%"
"06/19/2020","1,673.67","1,668.42","1,692.66","1,659.53","10.73M","0.60%"
"06/18/2020","1,663.77","1,684.18","1,684.58","1,657.11","3.04M","-1.07%"
"06/17/2020","1,681.75","1,660.14","1,687.21","1,656.34","5.62M","2.05%"
"06/16/2020","1,648.02","1,629.84","1,651.05","1,621.55","5.80M","1.92%"
"06/15/2020","1,616.91","1,602.57","1,619.53","1,577.31","5.09M","0.10%"
"06/12/2020","1,615.29","1,618.32","1,638.93","1,601.96","5.35M","-1.03%"
"06/11/2020","1,632.06","1,666.81","1,673.47","1,632.06","5.41M","-2.11%"
"06/10/2020","1,667.21","1,648.83","1,682.97","1,646.20","5.78M","0.49%"
"06/09/2020","1,659.13","1,658.52","1,710.64","1,656.11","6.96M","0.12%"
"06/08/2020","1,657.11","1,631.25","1,666.20","1,626.60","6.85M","0.18%"
"06/05/2020","1,654.08","1,658.72","1,667.61","1,644.38","6.26M","-0.82%"
"06/04/2020","1,667.82","1,687.81","1,704.99","1,660.54","6.95M","-0.80%"
"06/03/2020","1,681.35","1,675.69","1,685.59","1,664.58","5.05M","0.85%"
"06/02/2020","1,667.21","1,667.41","1,678.93","1,657.11","6.21M","-0.67%"
"06/01/2020","1,678.52","1,708.62","1,708.62","1,671.05","3.53M","-0.60%"
"05/29/2020","1,688.62","1,696.50","1,708.02","1,669.03","12.30M","-0.70%"
"05/28/2020","1,700.54","1,657.51","1,710.24","1,656.70","6.86M","2.12%"
"05/27/2020","1,665.19","1,663.17","1,682.76","1,640.25","7.76M","0.01%"
"05/26/2020","1,664.99","1,705.39","1,706.20","1,647.17","6.91M","-0.89%"
"05/22/2020","1,679.94","1,665.80","1,687.50","1,656.70","4.24M","-0.06%"
"05/21/2020","1,680.95","1,692.46","1,695.89","1,674.08","9.26M","-1.26%"
"05/20/2020","1,702.36","1,678.32","1,712.66","1,676.50","7.86M","1.49%"
"05/19/2020","1,677.31","1,710.04","1,713.67","1,677.31","6.12M","-1.58%"
"05/18/2020","1,704.18","1,696.90","1,707.41","1,677.92","6.87M","2.39%"
"05/15/2020","1,664.38","1,665.80","1,681.75","1,657.92","5.15M","0.37%"
"05/14/2020","1,658.32","1,726.20","1,736.30","1,655.94","8.14M","-5.76%"
"05/13/2020","1,759.73","1,713.87","1,766.14","1,708.02","9.54M","2.06%"
"05/12/2020","1,724.18","1,691.25","1,725.99","1,687.41","6.57M","1.74%"
"05/11/2020","1,694.68","1,684.78","1,694.68","1,671.42","6.91M","0.19%"
"05/07/2020","1,691.45","1,721.95","1,735.28","1,674.48","7.34M","-1.32%"
"05/06/2020","1,714.08","1,692.86","1,720.46","1,684.58","5.75M","1.74%"
"05/05/2020","1,684.78","1,693.27","1,703.66","1,676.10","4.01M","0.30%"
"05/04/2020","1,679.73","1,643.57","1,688.62","1,634.48","6.79M","3.21%"
"05/01/2020","1,627.41","1,666.60","1,666.60","1,617.51","3.90M","-3.00%"
"04/30/2020","1,677.71","1,702.36","1,724.02","1,673.88","9.71M","-0.95%"
"04/29/2020","1,693.87","1,695.69","1,718.52","1,681.94","10.83M","-0.63%"
"04/28/2020","1,704.58","1,707.21","1,727.21","1,695.09","5.52M","-0.90%"
"04/27/2020","1,720.14","1,706.60","1,723.17","1,701.55","5.34M","0.91%"
"04/24/2020","1,704.58","1,702.56","1,716.10","1,689.03","5.67M","-0.38%"
"04/23/2020","1,711.05","1,690.04","1,716.90","1,682.36","7.39M","1.55%"
"04/22/2020","1,684.99","1,668.42","1,698.14","1,668.42","4.17M","1.07%"
"04/21/2020","1,667.21","1,669.03","1,693.87","1,648.42","5.19M","-1.01%"
"04/20/2020","1,684.18","1,677.31","1,687.41","1,666.00","5.45M","0.41%"
"04/17/2020","1,677.31","1,710.24","1,710.24","1,666.60","10.59M","0.41%"
"04/16/2020","1,670.44","1,601.96","1,670.44","1,586.81","11.47M","5.34%"
"04/15/2020","1,585.80","1,598.73","1,625.39","1,577.31","8.74M","0.00%"
"04/14/2020","1,585.80","1,593.27","1,595.22","1,562.77","6.34M","1.67%"
"04/09/2020","1,559.74","1,545.19","1,576.51","1,522.57","8.64M","2.99%"
"04/08/2020","1,514.49","1,539.54","1,549.64","1,505.40","6.06M","-1.02%"
"04/07/2020","1,530.04","1,541.96","1,559.54","1,512.33","8.78M","0.36%"
"04/06/2020","1,524.59","1,515.50","1,540.14","1,500.55","7.72M","1.34%"
"04/03/2020","1,504.39","1,511.05","1,522.16","1,484.59","6.64M","-0.25%"
"04/02/2020","1,508.23","1,529.03","1,533.07","1,471.26","8.05M","-0.41%"
"04/01/2020","1,514.49","1,497.92","1,519.34","1,476.91","7.76M","-1.00%"
"03/31/2020","1,529.84","1,515.09","1,540.95","1,481.96","9.25M","2.20%"
"03/30/2020","1,496.91","1,484.59","1,498.12","1,430.05","7.63M","2.70%"
"03/27/2020","1,457.52","1,500.35","1,508.02","1,435.10","7.89M","-3.88%"
"03/26/2020","1,516.31","1,469.03","1,518.33","1,454.89","14.27M","0.78%"
"03/25/2020","1,504.59","1,460.55","1,524.99","1,430.05","11.80M","5.23%"
"03/24/2020","1,429.84","1,423.38","1,439.95","1,384.59","11.13M","2.98%"
"03/23/2020","1,388.43","1,399.14","1,446.81","1,362.03","11.34M","-5.13%"
"03/20/2020","1,463.58","1,506.00","1,522.57","1,426.01","18.46M","-0.41%"
"03/19/2020","1,469.64","1,434.29","1,485.70","1,390.86","14.09M","1.22%"
"03/18/2020","1,451.86","1,471.66","1,497.72","1,415.91","10.55M","-4.29%"
"03/17/2020","1,516.91","1,455.30","1,516.91","1,386.82","17.61M","7.16%"
"03/16/2020","1,415.50","1,381.77","1,433.28","1,341.55","16.84M","-0.10%"
"03/13/2020","1,416.92","1,459.14","1,502.06","1,392.27","15.22M","-0.13%"
"03/12/2020","1,418.73","1,486.00","1,495.30","1,414.69","15.53M","-7.75%"
"03/11/2020","1,537.92","1,558.53","1,569.84","1,532.26","9.99M","0.53%"
"03/10/2020","1,529.84","1,583.98","1,591.55","1,529.84","11.73M","-2.16%"
"03/09/2020","1,563.58","1,545.40","1,603.78","1,540.35","18.67M","-2.86%"
"03/06/2020","1,609.64","1,635.29","1,652.46","1,595.29","17.57M","-2.82%"
"03/05/2020","1,656.30","1,670.24","1,685.79","1,637.67","7.79M","-1.44%"
"03/04/2020","1,680.54","1,634.89","1,680.54","1,624.58","8.55M","3.47%"
"03/03/2020","1,624.18","1,665.59","1,681.15","1,620.14","10.53M","-1.35%"
"03/02/2020","1,646.40","1,604.99","1,655.90","1,587.21","19.06M","4.34%"
"02/28/2020","1,577.92","1,604.99","1,618.52","1,548.63","13.00M","-4.15%"
"02/27/2020","1,646.20","1,637.11","1,667.41","1,623.37","9.30M","-0.17%"
"02/26/2020","1,649.03","1,616.10","1,655.69","1,608.83","9.91M","1.90%"
"02/25/2020","1,618.32","1,643.78","1,667.93","1,617.51","6.64M","-1.69%"
"02/24/2020","1,646.20","1,661.75","1,682.39","1,633.47","6.50M","-1.71%"
"02/21/2020","1,674.89","1,660.54","1,684.99","1,656.50","5.25M","0.50%"
"02/20/2020","1,666.60","1,666.81","1,693.67","1,659.53","4.78M","-1.67%"
"02/19/2020","1,694.88","1,686.60","1,705.19","1,683.98","5.36M","0.66%"
"02/18/2020","1,683.77","1,668.42","1,685.19","1,656.91","13.18M","0.32%"
"02/17/2020","1,678.32","1,695.49","1,695.49","1,675.29","2.97M","-0.42%"
"02/14/2020","1,685.39","1,699.13","1,700.54","1,679.13","4.79M","-0.76%"
"02/13/2020","1,698.32","1,709.23","1,747.41","1,679.94","6.10M","-0.86%"
"02/12/2020","1,713.07","1,720.14","1,722.04","1,707.41","5.92M","-0.43%"
"02/11/2020","1,720.54","1,743.37","1,760.13","1,720.54","9.40M","-0.83%"
"02/10/2020","1,734.88","1,714.08","1,736.10","1,707.81","5.86M","1.02%"
"02/07/2020","1,717.31","1,713.27","1,721.95","1,706.00","7.37M","0.32%"
"02/06/2020","1,711.85","1,743.97","1,753.27","1,687.01","25.25M","-2.58%"
"02/05/2020","1,757.10","1,821.95","1,865.59","1,757.10","11.76M","-4.15%"
"02/04/2020","1,833.26","1,836.29","1,845.18","1,825.59","4.90M","0.79%"
"02/03/2020","1,818.92","1,801.95","1,835.36","1,795.89","5.26M","0.94%"
"01/31/2020","1,801.95","1,811.04","1,819.73","1,799.93","5.54M","-0.47%"
"01/30/2020","1,810.44","1,825.18","1,843.16","1,807.81","4.50M","-1.19%"
"01/29/2020","1,832.25","1,815.28","1,834.07","1,809.43","4.52M","1.23%"
"01/28/2020","1,810.03","1,803.97","1,817.30","1,796.60","4.61M","0.53%"
"01/27/2020","1,800.54","1,813.06","1,826.80","1,789.22","7.57M","-2.21%"
